frame_idx,time_s,balisee_id,x_center,y_center,width,height,bbox_area_px,mask_area_sam_px
4520,150.81748,Balisee_2,1131.04,1612.36,18.19,17.41,316.84,315
4521,150.85085,Balisee_5,1190.27,994.1,28.39,24.69,700.89,751
4521,150.85085,Balisee_3,2722.24,1204.79,25.53,20.23,516.52,556
4521,150.85085,Balisee_4,1590.14,1654.22,20.8,20.46,425.58,477
4521,150.85085,Balisee_1,1220.25,1231.97,16.5,19.18,316.56,362
4522,150.88422,Balisee_5,1190.35,994.17,28.45,24.41,694.6,889
4522,150.88422,Balisee_3,2721.96,1204.79,25.65,20.51,526.02,555
4522,150.88422,Balisee_4,1590.15,1653.69,21.01,19.51,409.85,508
4522,150.88422,Balisee_1,1220.43,1232.31,16.86,19.07,321.66,379
4523,150.91758,Balisee_5,1190.44,994.28,28.73,24.65,708.2,734
4523,150.91758,Balisee_3,2721.8,1204.64,25.4,20.19,512.74,558
4523,150.91758,Balisee_4,1590.24,1654.1,21.28,20.48,435.99,532
4523,150.91758,Balisee_1,1220.58,1232.54,17.15,18.83,323.04,368
4523,150.91758,Balisee_2,1131.14,1611.11,18.11,17.98,325.55,314
4524,150.95095,Balisee_5,1190.57,994.45,28.87,24.16,697.36,737
4524,150.95095,Balisee_3,2721.63,1204.55,25.3,20.41,516.33,558
4524,150.95095,Balisee_4,1590.07,1654.02,21.31,20.69,441.03,544
4524,150.95095,Balisee_1,1220.68,1232.71,17.36,18.63,323.5,352
4525,150.98432,Balisee_3,2721.56,1204.47,25.29,20.78,525.55,558
4525,150.98432,Balisee_5,1190.73,994.83,29.15,23.83,694.54,727
4525,150.98432,Balisee_4,1589.86,1653.95,21.52,20.53,441.82,538
4525,150.98432,Balisee_1,1220.75,1232.61,17.49,18.76,328.23,346
4526,151.01768,Balisee_3,2721.2,1204.46,25.28,20.66,522.46,560
4526,151.01768,Balisee_5,1190.66,995.07,29.15,23.44,683.34,729
4526,151.01768,Balisee_4,1589.79,1653.81,21.12,20.35,429.94,517
4526,151.01768,Balisee_1,1220.66,1232.91,17.33,18.41,318.99,326
4527,151.05105,Balisee_3,2721.0,1204.46,25.2,20.88,526.21,569
4527,151.05105,Balisee_5,1190.75,995.35,29.43,22.84,672.31,722
4527,151.05105,Balisee_4,1589.82,1653.8,20.96,20.07,420.79,490
4527,151.05105,Balisee_1,1220.8,1233.15,17.61,18.42,324.3,313
4527,151.05105,Balisee_2,1131.2,1610.36,17.97,19.28,346.58,308
4528,151.08442,Balisee_3,2721.07,1204.29,25.62,20.96,536.96,568
4528,151.08442,Balisee_5,1190.83,995.58,29.5,22.8,672.59,719
4528,151.08442,Balisee_4,1590.02,1653.56,20.38,19.47,396.65,476
4528,151.08442,Balisee_2,1131.1,1610.11,18.13,19.79,358.74,314
4528,151.08442,Balisee_1,1223.52,1236.25,13.63,23.5,320.37,310
4529,151.11778,Balisee_3,2720.84,1204.28,25.78,20.89,538.55,572
4529,151.11778,Balisee_5,1191.04,995.69,29.82,22.81,680.17,717
4529,151.11778,Balisee_4,1590.13,1653.7,20.25,19.64,397.69,455
4529,151.11778,Balisee_2,1131.22,1610.0,17.96,20.0,359.17,308
4529,151.11778,Balisee_1,1223.62,1236.22,13.72,23.57,323.43,330
4530,151.15115,Balisee_3,2720.51,1204.41,25.9,20.92,541.72,563
4530,151.15115,Balisee_5,1191.16,995.83,29.91,22.38,669.42,695
4530,151.15115,Balisee_4,1590.57,1653.46,19.91,19.69,392.18,462
4530,151.15115,Balisee_2,1131.21,1609.9,17.85,20.2,360.54,310
4530,151.15115,Balisee_1,1224.34,1236.2,14.51,23.6,342.39,351
4531,151.18452,Balisee_3,2720.33,1204.63,26.06,21.2,552.48,571
4531,151.18452,Balisee_5,1191.06,996.21,30.45,21.98,669.2,694
4531,151.18452,Balisee_4,1590.86,1653.39,19.72,19.83,391.05,460
4531,151.18452,Balisee_2,1131.18,1609.81,17.95,20.38,365.7,345
4531,151.18452,Balisee_1,1224.55,1236.18,14.59,23.66,345.27,365
4532,151.21788,Balisee_3,2720.18,1204.83,26.41,21.14,558.33,559
4532,151.21788,Balisee_5,1191.15,996.34,30.28,21.79,659.93,692
4532,151.21788,Balisee_4,1591.24,1653.15,19.78,19.97,394.87,456
4532,151.21788,Balisee_2,1131.21,1609.73,18.1,20.53,371.6,348
4532,151.21788,Balisee_1,1224.85,1236.35,14.71,23.3,342.7,360
4533,151.25125,Balisee_3,2719.95,1205.06,26.69,21.05,561.78,559
4533,151.25125,Balisee_5,1190.92,996.31,30.74,21.96,675.05,695
4533,151.25125,Balisee_4,1591.39,1652.34,19.98,19.17,382.98,454
4533,151.25125,Balisee_2,1131.18,1606.34,18.03,20.68,372.84,340
4533,151.25125,Balisee_1,1225.05,1236.36,14.69,23.28,341.87,373
4534,151.28462,Balisee_3,2719.81,1205.27,26.61,20.84,554.5,547
4534,151.28462,Balisee_5,1190.9,996.21,31.05,22.26,691.12,693
4534,151.28462,Balisee_4,1591.51,1651.77,20.28,19.39,393.16,464
4534,151.28462,Balisee_2,1131.11,1606.19,18.22,20.37,371.21,334
4534,151.28462,Balisee_1,1225.54,1236.48,14.6,23.06,336.56,362
4535,151.31798,Balisee_3,2719.81,1205.53,26.8,20.57,551.41,537
4535,151.31798,Balisee_5,1190.81,996.37,31.14,22.2,691.18,688
4535,151.31798,Balisee_4,1591.64,1651.33,20.28,19.86,402.93,468
4535,151.31798,Balisee_2,1131.08,1605.94,18.16,19.89,361.27,326
4535,151.31798,Balisee_1,1225.9,1236.6,14.51,22.81,330.82,363
4536,151.35135,Balisee_3,2719.76,1205.61,26.98,20.65,557.25,545
4536,151.35135,Balisee_5,1190.87,996.39,31.3,22.41,701.46,682
4536,151.35135,Balisee_4,1591.8,1651.12,20.47,20.79,425.73,488
4536,151.35135,Balisee_2,1131.15,1609.41,18.11,21.18,383.57,328
4536,151.35135,Balisee_1,1226.01,1236.7,14.4,22.62,325.74,368
4537,151.38472,Balisee_3,2719.54,1205.91,26.67,20.64,550.38,534
4537,151.38472,Balisee_4,1591.96,1650.96,20.99,20.99,440.44,506
4537,151.38472,Balisee_5,1190.79,996.31,31.19,22.22,693.04,685
4537,151.38472,Balisee_2,1131.19,1605.71,18.04,19.42,350.45,325
4537,151.38472,Balisee_1,1225.9,1236.83,14.4,22.35,321.77,366
4538,151.41808,Balisee_3,2719.46,1205.97,27.07,20.61,557.95,541
4538,151.41808,Balisee_4,1592.08,1650.87,21.4,20.97,448.86,513
4538,151.41808,Balisee_5,1190.81,996.39,31.3,22.34,699.25,691
4538,151.41808,Balisee_2,1131.4,1605.51,18.29,19.01,347.66,325
4538,151.41808,Balisee_1,1226.15,1237.2,14.27,21.62,308.55,346
4539,151.45145,Balisee_3,2719.5,1206.18,27.08,20.55,556.48,557
4539,151.45145,Balisee_4,1592.25,1650.67,21.64,21.07,455.93,521
4539,151.45145,Balisee_5,1190.78,996.5,31.09,22.23,690.98,679
4539,151.45145,Balisee_2,1131.45,1605.42,18.39,18.84,346.39,326
4539,151.45145,Balisee_1,1226.21,1237.49,13.82,21.03,290.6,334
4540,151.48482,Balisee_3,2719.44,1206.32,27.23,20.47,557.38,557
4540,151.48482,Balisee_4,1592.25,1650.54,21.69,20.88,452.93,524
4540,151.48482,Balisee_5,1190.99,996.49,31.08,22.32,693.68,683
4540,151.48482,Balisee_2,1131.53,1605.32,18.73,18.63,349.05,334
4540,151.48482,Balisee_1,1226.66,1237.88,13.52,20.25,273.79,313
4541,151.51818,Balisee_3,2719.49,1206.45,27.53,20.6,567.06,559
4541,151.51818,Balisee_4,1591.94,1650.36,21.42,21.22,454.61,529
4541,151.51818,Balisee_1,1226.72,1238.04,13.35,19.98,266.79,304
4541,151.51818,Balisee_5,1191.2,996.58,30.54,22.02,672.27,670
4541,151.51818,Balisee_2,1131.51,1605.02,19.09,18.04,344.37,334
4542,151.55155,Balisee_3,2719.39,1206.63,27.5,20.69,568.94,569
4542,151.55155,Balisee_4,1591.77,1650.2,21.18,20.91,442.93,513
4542,151.55155,Balisee_1,1226.61,1238.06,12.9,19.96,257.43,289
4542,151.55155,Balisee_5,1191.31,996.63,30.45,21.86,665.47,673
4542,151.55155,Balisee_2,1131.69,1605.05,19.14,18.1,346.35,343
4543,151.58492,Balisee_3,2719.4,1207.04,27.49,20.87,573.59,567
4543,151.58492,Balisee_4,1591.64,1650.07,20.81,20.45,425.52,492
4543,151.58492,Balisee_5,1191.42,996.58,30.38,21.81,662.59,667
4543,151.58492,Balisee_1,1226.87,1238.16,12.98,19.87,257.93,289
4543,151.58492,Balisee_2,1131.76,1604.85,19.27,17.71,341.29,343
4544,151.61828,Balisee_3,2719.3,1207.33,27.21,20.61,560.8,570
4544,151.61828,Balisee_4,1591.33,1649.65,20.56,20.26,416.51,479
4544,151.61828,Balisee_5,1191.43,996.76,30.28,21.41,648.28,661
4544,151.61828,Balisee_1,1226.87,1238.28,13.23,19.73,261.11,296
4545,151.65165,Balisee_3,2718.89,1207.28,26.51,20.66,547.49,562
4545,151.65165,Balisee_4,1591.1,1649.23,20.55,19.64,403.54,457
4545,151.65165,Balisee_5,1191.3,996.82,30.17,21.1,636.55,649
4545,151.65165,Balisee_1,1226.85,1238.39,13.28,19.55,259.63,313
4546,151.68502,Balisee_3,2718.68,1207.52,26.15,20.8,543.93,548
4546,151.68502,Balisee_4,1590.99,1648.66,20.55,19.7,404.77,433
4546,151.68502,Balisee_5,1191.22,996.81,29.96,20.97,628.37,652
4546,151.68502,Balisee_1,1226.94,1238.55,13.48,19.49,262.77,335
4546,151.68502,Balisee_2,1131.58,1604.48,18.72,17.02,318.72,336
4547,151.71839,Balisee_3,2718.63,1207.57,26.04,20.94,545.41,557
4547,151.71839,Balisee_4,1591.2,1648.65,20.69,20.17,417.46,438
4547,151.71839,Balisee_5,1191.13,996.43,30.43,21.62,657.86,666
4547,151.71839,Balisee_1,1226.83,1238.78,13.77,19.42,267.49,357
4548,151.75175,Balisee_3,2718.7,1207.74,25.95,20.98,544.43,558
4548,151.75175,Balisee_4,1591.2,1648.14,20.61,20.12,414.6,439
4548,151.75175,Balisee_1,1227.18,1239.03,14.04,19.48,273.56,350
4548,151.75175,Balisee_5,1190.98,996.26,30.54,21.77,664.76,666
4548,151.75175,Balisee_2,1131.44,1604.06,18.6,16.49,306.73,323
4549,151.78512,Balisee_3,2718.62,1208.01,25.83,20.96,541.3,548
4549,151.78512,Balisee_4,1591.12,1647.71,20.29,20.12,408.07,423
4549,151.78512,Balisee_5,1190.97,996.53,30.44,21.66,659.45,667
4549,151.78512,Balisee_1,1227.1,1239.59,14.01,19.35,271.15,352
4550,151.81849,Balisee_3,2718.52,1208.28,25.63,20.92,536.0,547
4550,151.81849,Balisee_4,1591.19,1647.18,20.54,20.36,418.31,410
4550,151.81849,Balisee_5,1191.19,996.45,30.33,21.82,661.7,667
4550,151.81849,Balisee_1,1227.29,1239.88,14.09,19.38,273.1,355
4550,151.81849,Balisee_2,1131.56,1603.7,18.62,16.58,308.67,324
4551,151.85185,Balisee_3,2718.54,1208.48,25.65,21.2,543.73,542
4551,151.85185,Balisee_4,1591.16,1646.75,20.58,19.81,407.74,422
4551,151.85185,Balisee_1,1227.47,1240.12,14.22,19.51,277.42,353
4551,151.85185,Balisee_5,1191.27,996.45,30.5,22.03,671.89,676
4551,151.85185,Balisee_2,1131.55,1603.46,18.75,16.64,312.05,335
4552,151.88522,Balisee_3,2718.73,1208.75,25.86,21.14,546.67,545
4552,151.88522,Balisee_4,1591.39,1646.3,20.74,19.76,409.84,416
4552,151.88522,Balisee_1,1227.67,1240.39,14.42,19.59,282.51,349
4552,151.88522,Balisee_2,1131.58,1603.52,18.86,16.66,314.1,345
4552,151.88522,Balisee_5,1191.23,996.49,30.43,22.0,669.32,672
4553,151.91859,Balisee_3,2718.86,1208.89,25.85,20.96,541.8,545
4553,151.91859,Balisee_4,1591.59,1646.29,21.29,20.0,425.86,427
4553,151.91859,Balisee_2,1131.51,1603.46,18.96,16.38,310.45,344
4553,151.91859,Balisee_1,1227.75,1240.93,14.6,18.93,276.49,335
4553,151.91859,Balisee_5,1191.31,996.55,30.47,21.81,664.49,669
4554,151.95195,Balisee_3,2718.98,1209.0,25.94,20.96,543.7,557
4554,151.95195,Balisee_4,1591.72,1645.93,21.41,20.22,432.85,442
4554,151.95195,Balisee_2,1131.56,1603.31,18.87,16.22,306.03,348
4554,151.95195,Balisee_5,1191.34,996.89,30.35,22.05,669.22,677
4554,151.95195,Balisee_1,1227.82,1241.17,14.87,18.96,281.87,331
4555,151.98532,Balisee_3,2719.03,1208.9,26.02,21.02,546.83,553
4555,151.98532,Balisee_4,1591.76,1645.42,21.0,20.14,423.0,434
4555,151.98532,Balisee_5,1191.22,997.02,30.22,21.72,656.39,676
4555,151.98532,Balisee_2,1131.6,1603.24,19.17,16.38,313.97,351
4555,151.98532,Balisee_1,1227.74,1241.26,15.13,18.9,285.99,336
4556,152.01869,Balisee_3,2719.24,1208.99,26.27,21.2,556.79,553
4556,152.01869,Balisee_4,1591.75,1645.0,21.28,20.47,435.64,447
4556,152.01869,Balisee_2,1131.44,1603.11,19.08,16.25,310.01,341
4556,152.01869,Balisee_5,1191.34,997.07,30.2,21.47,648.45,665
4556,152.01869,Balisee_1,1227.91,1241.36,14.95,19.34,289.17,345
4557,152.05205,Balisee_3,2719.25,1208.9,26.38,21.18,558.72,549
4557,152.05205,Balisee_4,1591.93,1644.92,21.53,20.61,443.77,459
4557,152.05205,Balisee_5,1191.51,997.18,30.25,21.51,650.73,668
4557,152.05205,Balisee_2,1131.41,1602.98,18.88,16.17,305.31,337
4557,152.05205,Balisee_1,1228.3,1241.3,14.62,19.51,285.2,340
4558,152.08542,Balisee_4,1591.98,1645.0,21.8,20.56,448.11,467
4558,152.08542,Balisee_3,2719.4,1209.03,26.56,21.04,558.97,542
4558,152.08542,Balisee_5,1191.57,997.2,30.14,21.3,642.11,669
4558,152.08542,Balisee_2,1131.21,1602.82,18.85,16.22,305.68,341
4558,152.08542,Balisee_1,1228.89,1241.36,14.78,19.64,290.24,347
4559,152.11879,Balisee_4,1592.12,1644.68,21.77,20.48,445.92,463
4559,152.11879,Balisee_3,2719.53,1208.99,26.53,21.16,561.16,533
4559,152.11879,Balisee_5,1191.55,997.29,29.99,21.2,635.69,659
4559,152.11879,Balisee_2,1130.98,1602.57,18.68,16.09,300.57,327
4560,152.15215,Balisee_4,1591.97,1644.4,21.48,20.32,436.48,448
4560,152.15215,Balisee_3,2719.45,1209.0,26.53,21.06,558.66,532
4560,152.15215,Balisee_5,1191.45,997.29,29.99,21.37,640.71,666
4560,152.15215,Balisee_2,1130.92,1602.0,18.62,16.26,302.82,315
4561,152.18552,Balisee_4,1592.01,1644.48,21.76,20.25,440.6,453
4561,152.18552,Balisee_3,2719.34,1208.97,26.4,20.98,553.64,529
4562,152.21889,Balisee_4,1591.83,1644.23,21.66,19.8,428.81,446
4562,152.21889,Balisee_3,2719.31,1209.01,26.31,20.74,545.69,537
4562,152.21889,Balisee_5,1191.58,997.53,30.0,21.33,639.93,661
4562,152.21889,Balisee_1,1229.78,1241.38,13.83,19.54,270.3,338
4563,152.25225,Balisee_4,1591.72,1643.91,21.65,19.33,418.6,435
4563,152.25225,Balisee_3,2719.04,1208.99,25.93,20.8,539.33,541
4563,152.25225,Balisee_2,1130.5,1600.86,19.33,16.35,316.12,309
4563,152.25225,Balisee_1,1229.72,1241.46,13.52,19.23,259.92,336
4563,152.25225,Balisee_5,1191.41,997.65,30.22,21.3,643.89,669
4564,152.28562,Balisee_3,2718.86,1208.92,25.73,20.68,532.15,524
4564,152.28562,Balisee_4,1591.6,1643.76,21.58,19.16,413.43,442
4564,152.28562,Balisee_5,1191.42,997.91,30.28,21.38,647.54,660
4564,152.28562,Balisee_1,1229.66,1241.67,13.22,18.87,249.46,328
4564,152.28562,Balisee_2,1130.18,1600.54,19.93,16.31,324.98,324
4565,152.31899,Balisee_3,2718.59,1209.19,25.59,20.8,532.25,528
4565,152.31899,Balisee_4,1591.74,1643.57,21.42,19.31,413.66,440
4565,152.31899,Balisee_5,1191.55,998.18,30.69,21.88,671.52,665
4565,152.31899,Balisee_1,1229.57,1241.75,13.31,18.75,249.48,324
4566,152.35235,Balisee_3,2718.61,1209.13,25.63,20.89,535.51,540
4566,152.35235,Balisee_4,1591.91,1643.4,21.98,19.47,427.94,455
4566,152.35235,Balisee_5,1191.4,998.18,30.69,22.09,677.82,669
4566,152.35235,Balisee_1,1229.89,1242.14,13.15,18.51,243.39,330
4566,152.35235,Balisee_2,1130.0,1599.92,20.33,16.07,326.81,324
4567,152.38572,Balisee_3,2718.26,1209.08,25.9,20.9,541.22,544
4567,152.38572,Balisee_4,1591.97,1643.2,21.98,19.54,429.61,467
4567,152.38572,Balisee_5,1191.4,998.3,30.96,22.13,685.29,673
4567,152.38572,Balisee_1,1230.06,1242.29,13.5,18.56,250.53,332
4568,152.41909,Balisee_3,2718.14,1209.39,25.98,21.02,546.25,544
4568,152.41909,Balisee_4,1592.0,1643.16,22.25,19.96,444.12,484
4568,152.41909,Balisee_5,1191.46,998.28,31.1,22.11,687.53,680
4568,152.41909,Balisee_1,1230.21,1242.59,13.68,18.62,254.8,321
4568,152.41909,Balisee_2,1129.81,1599.56,20.61,16.79,346.13,339
4569,152.45245,Balisee_3,2717.94,1209.37,26.5,21.13,559.78,542
4569,152.45245,Balisee_4,1591.96,1642.86,22.19,19.51,432.76,482
4569,152.45245,Balisee_5,1191.42,998.32,31.02,22.16,687.4,685
4569,152.45245,Balisee_1,1230.43,1243.12,13.59,19.1,259.44,336
4570,152.48582,Balisee_3,2717.69,1209.47,26.79,21.22,568.5,552
4570,152.48582,Balisee_4,1591.69,1642.77,22.74,19.58,445.27,496
4570,152.48582,Balisee_5,1191.52,998.54,30.81,22.25,685.57,679
4570,152.48582,Balisee_1,1230.62,1243.65,14.01,19.77,276.85,347
4570,152.48582,Balisee_2,1129.68,1599.01,20.72,16.71,346.25,365
4571,152.51919,Balisee_3,2717.4,1209.55,26.97,21.25,573.18,553
4571,152.51919,Balisee_4,1591.62,1642.38,23.24,19.65,456.67,502
4571,152.51919,Balisee_5,1191.18,998.68,30.84,22.32,688.27,663
4571,152.51919,Balisee_2,1129.49,1598.64,21.05,16.45,346.32,361
4571,152.51919,Balisee_1,1230.87,1244.39,14.18,20.01,283.71,351
4572,152.55255,Balisee_3,2716.99,1209.65,26.78,21.36,571.93,556
4572,152.55255,Balisee_4,1591.34,1642.29,23.08,19.67,454.03,500
4572,152.55255,Balisee_5,1190.76,998.73,30.8,22.62,696.65,665
4572,152.55255,Balisee_1,1230.88,1244.52,14.33,19.83,284.11,353
4573,152.58592,Balisee_3,2716.89,1209.63,26.96,21.44,578.01,550
4573,152.58592,Balisee_4,1591.4,1642.26,23.02,19.77,455.23,491
4573,152.58592,Balisee_5,1190.92,998.96,29.83,22.41,668.38,657
4573,152.58592,Balisee_1,1231.06,1244.7,14.5,19.85,287.86,363
4573,152.58592,Balisee_2,1129.28,1597.95,21.46,15.8,339.07,353
4574,152.61929,Balisee_3,2716.72,1209.78,26.78,21.47,575.08,544
4574,152.61929,Balisee_4,1591.34,1641.95,22.74,19.34,439.69,479
4574,152.61929,Balisee_5,1190.43,999.0,29.71,22.31,662.91,653
4574,152.61929,Balisee_1,1231.1,1244.96,14.44,19.68,284.26,373
4574,152.61929,Balisee_2,1129.22,1597.82,21.56,15.71,338.63,349
4575,152.65265,Balisee_3,2716.65,1209.96,26.92,21.72,584.52,559
4575,152.65265,Balisee_4,1591.17,1641.73,22.78,19.04,433.77,465
4575,152.65265,Balisee_5,1190.29,998.71,29.97,22.33,669.32,648
4575,152.65265,Balisee_1,1231.2,1245.26,14.58,19.91,290.22,351
4576,152.68602,Balisee_3,2716.44,1210.11,26.5,21.78,577.12,553
4576,152.68602,Balisee_4,1591.16,1641.2,22.5,18.8,423.02,445
4576,152.68602,Balisee_5,1189.85,998.61,30.25,22.32,675.41,644
4576,152.68602,Balisee_2,1129.16,1597.29,21.68,15.46,335.18,348
4576,152.68602,Balisee_1,1231.18,1245.44,14.56,20.14,293.14,526
4577,152.71939,Balisee_3,2716.26,1210.27,26.37,21.94,578.57,546
4577,152.71939,Balisee_4,1591.16,1640.95,22.64,18.65,422.25,445
4577,152.71939,Balisee_5,1189.81,998.6,30.15,22.2,669.49,636
4577,152.71939,Balisee_2,1126.92,1596.86,21.83,15.48,337.89,346
4577,152.71939,Balisee_1,1231.02,1246.25,14.23,20.14,286.64,354
4578,152.75275,Balisee_4,1590.96,1640.76,22.46,18.58,417.35,444
4578,152.75275,Balisee_3,2716.22,1210.56,26.45,22.23,587.91,547
4578,152.75275,Balisee_5,1189.7,998.79,30.02,21.9,657.37,630
4578,152.75275,Balisee_1,1231.13,1247.0,14.48,20.2,292.42,367
4579,152.78612,Balisee_3,2716.09,1210.96,26.29,22.32,586.88,544
4579,152.78612,Balisee_4,1591.04,1640.65,22.4,18.24,408.55,436
4579,152.78612,Balisee_5,1189.47,998.94,29.72,21.67,644.07,626
4579,152.78612,Balisee_1,1231.23,1247.66,14.63,19.82,289.95,360
4579,152.78612,Balisee_2,1126.77,1596.49,21.54,15.57,335.39,363
4580,152.81949,Balisee_3,2715.91,1211.11,25.89,22.31,577.46,544
4580,152.81949,Balisee_4,1590.71,1640.46,22.64,18.04,408.33,453
4580,152.81949,Balisee_5,1189.17,999.05,29.93,21.12,632.21,620
4580,152.81949,Balisee_1,1231.43,1247.87,15.0,19.43,291.32,342
4580,152.81949,Balisee_2,1126.65,1596.27,21.31,15.58,331.92,373
4581,152.85285,Balisee_3,2715.86,1211.51,25.72,22.33,574.46,535
4581,152.85285,Balisee_4,1590.43,1640.17,22.96,17.83,409.41,454
4581,152.85285,Balisee_5,1188.83,999.15,29.76,20.99,624.65,610
4581,152.85285,Balisee_1,1231.48,1248.12,15.08,19.65,296.29,346
4581,152.85285,Balisee_2,1126.58,1596.15,21.16,15.47,327.42,360
4582,152.88622,Balisee_3,2715.84,1211.94,25.51,22.35,570.31,530
4582,152.88622,Balisee_4,1665.94,1617.83,18.72,15.29,286.22,350
4582,152.88622,Balisee_5,1188.6,999.48,29.64,21.06,624.39,607
4582,152.88622,Balisee_2,1126.52,1596.16,21.05,15.44,324.94,364
4582,152.88622,Balisee_1,1232.11,1249.14,13.81,21.72,300.01,350
4583,152.91959,Balisee_3,2715.95,1212.44,25.2,22.13,557.56,535
4583,152.91959,Balisee_4,1665.86,1617.91,19.05,15.44,294.1,365
4583,152.91959,Balisee_5,1188.52,999.68,29.8,21.15,630.19,601
4583,152.91959,Balisee_2,1126.54,1596.16,21.08,15.58,328.56,368
4583,152.91959,Balisee_1,1232.12,1249.21,13.45,21.59,290.43,345
4584,152.95295,Balisee_3,2715.97,1212.68,25.29,21.96,555.24,545
4584,152.95295,Balisee_5,1188.24,999.99,29.91,21.47,642.2,599
4584,152.95295,Balisee_4,1665.7,1618.15,19.24,15.59,299.9,357
4584,152.95295,Balisee_2,1126.62,1596.2,21.24,15.63,332.02,380
4585,152.98632,Balisee_3,2716.11,1213.02,24.9,21.76,541.96,527
4585,152.98632,Balisee_5,1188.06,1000.07,29.8,21.43,638.73,604
4585,152.98632,Balisee_4,1665.56,1618.46,19.38,15.65,303.29,352
4585,152.98632,Balisee_2,1126.54,1596.3,21.1,15.61,329.3,379
4585,152.98632,Balisee_1,1232.39,1249.61,13.98,21.22,296.66,358
4586,153.01969,Balisee_3,2716.13,1213.35,25.1,21.67,543.98,535
4586,153.01969,Balisee_5,1187.78,1000.41,29.61,21.89,648.14,608
4586,153.01969,Balisee_4,1665.09,1618.66,19.24,15.57,299.44,356
4586,153.01969,Balisee_2,1126.44,1596.28,20.92,15.64,327.23,387
4586,153.01969,Balisee_1,1232.06,1250.07,13.87,20.86,289.28,359
4587,153.05305,Balisee_3,2716.25,1213.53,25.01,21.52,538.16,534
4587,153.05305,Balisee_5,1187.67,1000.56,29.6,21.79,644.9,600
4587,153.05305,Balisee_4,1664.8,1619.09,18.52,15.62,289.29,361
4587,153.05305,Balisee_2,1126.31,1596.47,20.67,15.55,321.33,373
4587,153.05305,Balisee_1,1232.14,1250.66,14.13,20.49,289.58,352
4588,153.08642,Balisee_3,2716.15,1213.61,24.86,21.38,531.51,545
4588,153.08642,Balisee_4,1664.56,1619.52,18.28,15.53,284.03,361
4588,153.08642,Balisee_5,1187.72,1000.62,29.42,21.5,632.45,588
4588,153.08642,Balisee_2,1126.29,1596.36,20.66,15.83,327.09,370
4588,153.08642,Balisee_1,1232.22,1251.01,14.07,19.96,280.81,347
4589,153.11979,Balisee_3,2716.05,1213.95,24.95,21.69,541.02,538
4589,153.11979,Balisee_4,1664.07,1619.97,17.93,15.86,284.38,358
4589,153.11979,Balisee_5,1187.75,1000.64,29.27,21.29,623.04,586
4589,153.11979,Balisee_2,1126.15,1596.43,20.37,15.87,323.27,368
4589,153.11979,Balisee_1,1232.27,1251.25,14.2,19.86,281.93,340
4590,153.15315,Balisee_3,2716.11,1213.91,24.87,21.61,537.49,541
4590,153.15315,Balisee_4,1663.81,1620.24,17.65,15.41,272.1,358
4590,153.15315,Balisee_5,1187.14,1000.65,29.35,21.28,624.56,575
4590,153.15315,Balisee_2,1125.91,1596.41,20.01,15.82,316.61,358
4590,153.15315,Balisee_1,1232.22,1251.38,14.25,19.84,282.72,336
4591,153.18652,Balisee_3,2715.94,1214.25,24.98,21.93,547.86,550
4591,153.18652,Balisee_4,1663.8,1620.45,17.79,15.74,280.01,363
4591,153.18652,Balisee_5,1187.47,1000.6,29.17,20.98,612.04,592
4591,153.18652,Balisee_2,1125.86,1596.36,19.92,15.79,314.53,363
4591,153.18652,Balisee_1,1232.18,1251.73,14.18,19.85,281.41,327
4592,153.21989,Balisee_3,2715.82,1214.5,24.98,21.94,548.14,545
4592,153.21989,Balisee_4,1663.71,1620.84,17.67,15.4,272.09,361
4592,153.21989,Balisee_5,1187.25,1000.83,28.9,20.76,599.75,581
4592,153.21989,Balisee_2,1125.78,1596.13,19.82,15.37,304.51,354
4592,153.21989,Balisee_1,1232.18,1252.02,14.05,19.11,268.51,311
4593,153.25325,Balisee_3,2715.85,1214.71,25.12,21.87,549.32,539
4593,153.25325,Balisee_4,1663.52,1620.97,17.59,15.5,272.63,364
4593,153.25325,Balisee_5,1187.11,1000.89,28.55,20.52,585.97,569
4593,153.25325,Balisee_2,1125.55,1596.08,19.61,15.27,299.51,359
4593,153.25325,Balisee_1,1232.38,1252.17,14.41,19.21,276.68,323
4594,153.28662,Balisee_3,2715.84,1214.94,25.23,21.93,553.38,546
4594,153.28662,Balisee_4,1663.41,1621.19,17.61,15.29,269.26,359
4594,153.28662,Balisee_5,1187.31,1001.2,28.83,20.81,600.1,571
4594,153.28662,Balisee_1,1232.56,1252.71,14.63,19.31,282.58,315
4594,153.28662,Balisee_2,1125.67,1596.16,19.84,15.5,307.51,365
4595,153.31999,Balisee_3,2715.61,1215.15,25.06,22.12,554.56,544
4595,153.31999,Balisee_4,1663.17,1621.23,17.77,15.29,271.62,359
4595,153.31999,Balisee_5,1186.93,1001.37,29.02,21.06,611.27,563
4595,153.31999,Balisee_1,1232.34,1252.97,14.33,19.19,275.07,309
4595,153.31999,Balisee_2,1125.5,1595.96,19.68,15.31,301.28,360
4596,153.35335,Balisee_3,2715.74,1215.38,24.87,22.13,550.33,549
4596,153.35335,Balisee_5,1186.92,1001.54,29.16,21.81,636.06,575
4596,153.35335,Balisee_4,1589.38,1638.08,22.86,18.74,428.31,463
4596,153.35335,Balisee_1,1232.37,1253.13,14.1,19.14,269.73,310
4596,153.35335,Balisee_2,1125.53,1595.93,19.98,15.38,307.37,378
