session,frame_idx,time_s,cx,cy,bbox_w,bbox_h,mask_area_px
2025_08_15,464,15.48215,3373.8,2051.9,25.5,28.6,604
2025_08_15,464,15.48215,430.4,877.6,29.4,20.0,598
2025_08_15,464,15.48215,2591.1,1567.7,22.7,16.9,349
2025_08_15,464,15.48215,2401.6,2152.2,20.9,15.6,287
2025_08_15,464,15.48215,2333.2,737.8,25.5,21.2,545
2025_08_15,464,15.48215,1030.0,1227.2,23.6,17.9,367
2025_08_15,464,15.48215,3266.6,73.3,19.0,22.2,415
2025_08_15,465,15.51552,626.0,19.1,32.7,24.3,651
2025_08_15,465,15.51552,3374.2,2052.5,26.5,29.0,640
2025_08_15,465,15.51552,2746.1,470.9,19.1,18.1,369
2025_08_15,465,15.51552,430.7,877.8,28.9,20.2,574
2025_08_15,465,15.51552,2331.8,738.3,25.4,21.2,563
2025_08_15,465,15.51552,2401.9,2152.0,20.3,16.1,302
2025_08_15,465,15.51552,2592.9,1567.4,22.3,16.6,336
2025_08_15,465,15.51552,3266.5,73.8,19.2,23.3,438
2025_08_15,465,15.51552,1033.1,1227.6,22.5,17.7,348
2025_08_15,466,15.54888,626.2,17.8,31.8,24.5,626
2025_08_15,466,15.54888,3375.2,2053.4,27.8,30.3,685
2025_08_15,466,15.54888,430.1,878.2,29.2,20.3,553
2025_08_15,466,15.54888,2745.8,470.6,17.2,16.8,310
2025_08_15,466,15.54888,2402.2,2151.8,20.1,16.4,317
2025_08_15,466,15.54888,2332.1,739.3,24.3,23.3,598
2025_08_15,466,15.54888,2592.8,1567.3,22.6,16.4,349
2025_08_15,466,15.54888,3266.5,74.6,19.2,23.1,451
2025_08_15,466,15.54888,1033.6,1227.9,22.0,18.0,340
2025_08_15,467,15.58225,627.4,15.5,30.8,22.1,671
2025_08_15,467,15.58225,3376.2,2054.8,29.3,29.2,716
2025_08_15,467,15.58225,429.9,878.9,29.3,20.7,568
2025_08_15,467,15.58225,2745.4,470.2,16.6,15.2,278
2025_08_15,467,15.58225,2402.7,2151.9,20.0,16.2,317
2025_08_15,467,15.58225,3266.5,75.5,19.2,23.3,440
2025_08_15,467,15.58225,2591.1,1567.5,22.3,16.4,358
2025_08_15,467,15.58225,1034.1,1228.3,20.3,16.2,308
2025_08_15,467,15.58225,2332.1,738.7,23.0,22.3,551
2025_08_15,468,15.61562,627.6,15.0,29.3,22.1,644
2025_08_15,468,15.61562,3376.4,2055.8,29.8,29.3,740
2025_08_15,468,15.61562,429.3,879.0,29.4,20.8,561
2025_08_15,468,15.61562,2745.8,471.6,16.0,14.3,239
2025_08_15,468,15.61562,2403.6,2152.1,20.3,15.8,311
2025_08_15,468,15.61562,3266.2,75.9,19.6,23.3,421
2025_08_15,468,15.61562,2592.9,1567.1,22.4,16.2,355
2025_08_15,468,15.61562,2249.3,2099.1,15.3,13.2,334
2025_08_15,469,15.64898,627.3,15.5,28.8,22.0,596
2025_08_15,469,15.64898,3377.2,2056.9,29.2,28.9,720
2025_08_15,469,15.64898,429.1,879.3,29.8,21.7,586
2025_08_15,469,15.64898,2745.9,472.1,15.4,15.3,254
2025_08_15,469,15.64898,2593.2,1566.7,22.0,15.5,359
2025_08_15,469,15.64898,3266.2,76.4,19.8,23.8,423
2025_08_15,469,15.64898,2404.3,2152.1,19.9,15.7,311
2025_08_15,469,15.64898,2333.3,737.3,19.9,21.2,565
2025_08_15,470,15.68235,626.7,16.0,28.0,22.0,615
2025_08_15,470,15.68235,428.5,879.5,30.1,21.8,603
2025_08_15,470,15.68235,2593.3,1567.3,21.8,16.1,356
2025_08_15,470,15.68235,3377.5,2056.3,29.3,30.8,688
2025_08_15,470,15.68235,3266.3,76.4,19.5,23.5,396
2025_08_15,470,15.68235,2404.5,2152.4,20.0,15.1,302
2025_08_15,470,15.68235,2747.1,472.8,15.5,14.9,249
2025_08_15,470,15.68235,2333.3,735.9,21.6,19.9,567
2025_08_15,470,15.68235,1030.8,1230.4,21.7,15.9,306
2025_08_15,471,15.71572,625.7,16.4,27.7,22.0,479
2025_08_15,471,15.71572,427.5,879.4,30.3,22.3,628
2025_08_15,471,15.71572,2593.6,1567.4,21.3,15.9,335
2025_08_15,471,15.71572,2747.5,473.8,14.0,14.7,212
2025_08_15,471,15.71572,3266.3,76.7,19.6,23.7,406
2025_08_15,471,15.71572,2404.2,2152.5,19.7,15.0,288
2025_08_15,471,15.71572,3377.4,2056.5,28.5,31.9,677
2025_08_15,471,15.71572,1033.6,1230.8,21.4,16.6,307
2025_08_15,471,15.71572,2331.8,736.9,19.7,18.7,637
2025_08_15,472,15.74908,2593.9,1567.7,22.1,16.6,354
2025_08_15,472,15.74908,625.2,16.9,28.4,22.6,475
2025_08_15,472,15.74908,427.6,879.5,29.5,21.9,631
2025_08_15,472,15.74908,3266.1,76.6,19.9,24.0,407
2025_08_15,472,15.74908,2331.2,738.4,20.9,19.6,1215
2025_08_15,472,15.74908,2748.0,474.4,14.0,14.1,190
2025_08_15,472,15.74908,2404.1,2152.4,19.9,15.1,285
2025_08_15,472,15.74908,1030.8,1230.8,21.7,17.4,346
2025_08_15,473,15.78245,2594.4,1567.6,22.4,16.5,348
2025_08_15,473,15.78245,426.7,879.5,29.5,22.2,630
2025_08_15,473,15.78245,624.5,17.3,28.8,22.5,466
2025_08_15,473,15.78245,3266.1,76.4,19.8,23.2,396
2025_08_15,473,15.78245,2404.3,2152.7,19.4,14.5,276
2025_08_15,473,15.78245,1030.8,1229.0,21.8,18.9,374
2025_08_15,473,15.78245,2331.7,738.2,21.2,18.4,628
2025_08_15,474,15.81582,2594.4,1567.6,23.6,17.0,336
2025_08_15,474,15.81582,426.4,879.9,29.0,22.1,616
2025_08_15,474,15.81582,624.1,17.6,29.6,22.5,462
2025_08_15,474,15.81582,3266.2,76.3,19.5,22.9,410
2025_08_15,474,15.81582,2404.0,2152.8,19.1,14.4,256
2025_08_15,474,15.81582,1033.5,1229.6,21.6,19.7,391
2025_08_15,475,15.84918,2594.8,1567.2,23.1,16.2,324
2025_08_15,475,15.84918,425.6,880.0,28.4,21.8,599
2025_08_15,475,15.84918,623.1,18.2,29.9,22.5,473
2025_08_15,475,15.84918,2748.0,474.5,16.1,15.4,251
2025_08_15,475,15.84918,1033.8,1230.1,21.7,19.4,390
2025_08_15,475,15.84918,3266.0,77.2,20.1,22.8,406
2025_08_15,475,15.84918,2404.7,2152.8,19.1,14.3,248
2025_08_15,476,15.88255,425.1,880.2,28.8,22.1,597
2025_08_15,476,15.88255,2595.2,1567.4,22.5,16.1,332
2025_08_15,476,15.88255,622.7,18.8,29.9,22.0,475
2025_08_15,476,15.88255,2747.6,473.1,17.5,17.1,306
2025_08_15,476,15.88255,1034.0,1230.6,21.9,19.6,381
2025_08_15,476,15.88255,3265.6,78.3,20.8,23.3,421
2025_08_15,476,15.88255,2405.0,2153.0,18.7,14.0,252
2025_08_15,477,15.91592,424.8,880.4,28.7,21.8,594
2025_08_15,477,15.91592,622.1,19.3,30.1,21.9,449
2025_08_15,477,15.91592,2595.0,1567.5,24.5,16.6,361
2025_08_15,477,15.91592,1034.2,1230.3,22.5,19.7,370
2025_08_15,477,15.91592,2747.1,473.6,17.7,15.6,265
2025_08_15,477,15.91592,2405.5,2153.1,18.8,13.9,297
2025_08_15,477,15.91592,3265.3,79.1,21.4,23.1,432
2025_08_15,478,15.94928,2594.6,1567.4,25.1,17.5,388
2025_08_15,478,15.94928,424.8,880.7,28.8,21.8,603
2025_08_15,478,15.94928,622.0,19.6,29.5,21.8,465
2025_08_15,478,15.94928,2748.0,474.1,16.8,15.6,266
2025_08_15,478,15.94928,1034.4,1230.8,21.5,18.8,362
2025_08_15,478,15.94928,3265.3,79.4,21.5,23.4,438
2025_08_15,478,15.94928,2405.8,2153.0,19.2,14.0,253
2025_08_15,479,15.98265,424.4,880.8,28.9,22.0,620
2025_08_15,479,15.98265,2595.0,1567.8,25.0,17.6,403
2025_08_15,479,15.98265,621.5,19.4,29.2,21.2,421
2025_08_15,479,15.98265,3265.3,79.4,21.5,23.6,432
2025_08_15,479,15.98265,2749.2,473.9,17.0,15.8,264
2025_08_15,479,15.98265,1035.1,1229.9,21.6,18.0,323
2025_08_15,480,16.01602,2595.4,1567.5,23.2,17.3,405
2025_08_15,480,16.01602,423.6,881.0,29.0,22.0,614
2025_08_15,480,16.01602,621.2,19.2,28.2,20.2,402
2025_08_15,480,16.01602,2405.9,2153.0,20.2,14.1,279
2025_08_15,480,16.01602,3265.4,79.6,21.4,23.1,434
2025_08_15,480,16.01602,1036.3,1229.8,19.7,16.8,278
2025_08_15,481,16.04938,2595.5,1567.6,22.5,17.5,407
2025_08_15,481,16.04938,423.4,881.2,29.4,23.0,649
2025_08_15,481,16.04938,621.0,19.3,27.8,20.1,402
2025_08_15,481,16.04938,2406.2,2152.9,20.2,14.2,262
2025_08_15,481,16.04938,3265.8,79.5,20.4,24.0,410
2025_08_15,481,16.04938,2750.5,473.5,17.3,16.8,384
2025_08_15,482,16.08275,2595.9,1567.9,22.5,18.3,429
2025_08_15,482,16.08275,422.9,881.2,29.7,23.1,667
2025_08_15,482,16.08275,620.4,19.4,29.1,20.5,418
2025_08_15,482,16.08275,2406.4,2153.0,20.5,14.0,258
2025_08_15,482,16.08275,3266.0,79.7,20.0,23.4,397
2025_08_15,482,16.08275,2750.7,473.9,17.1,16.2,371
2025_08_15,482,16.08275,1035.5,1230.8,20.3,17.4,305
2025_08_15,482,16.08275,3381.2,2059.7,27.4,33.5,701
2025_08_15,482,16.08275,3827.3,885.4,24.6,28.4,533
2025_08_15,483,16.11612,2596.2,1567.6,21.8,17.6,420
2025_08_15,483,16.11612,421.9,881.0,30.9,23.8,683
2025_08_15,483,16.11612,619.9,18.8,29.3,20.8,443
2025_08_15,483,16.11612,2406.4,2152.7,20.6,14.7,269
2025_08_15,483,16.11612,2751.1,474.5,16.8,15.4,349
2025_08_15,483,16.11612,3265.9,79.6,20.1,23.6,380
2025_08_15,484,16.14948,2596.3,1567.9,21.5,17.3,411
2025_08_15,484,16.14948,421.0,881.0,31.2,23.5,683
2025_08_15,484,16.14948,619.6,17.5,31.3,22.2,482
2025_08_15,484,16.14948,2406.1,2152.4,21.4,15.2,281
2025_08_15,484,16.14948,3266.3,79.9,19.5,23.3,381
2025_08_15,484,16.14948,1036.5,1232.6,21.1,17.9,294
2025_08_15,484,16.14948,2750.5,474.3,16.3,15.9,348
2025_08_15,485,16.18285,2596.5,1568.2,21.4,17.1,407
2025_08_15,485,16.18285,618.4,17.7,32.4,23.2,590
2025_08_15,485,16.18285,420.2,881.1,31.2,23.0,671
2025_08_15,485,16.18285,2406.2,2152.8,21.1,14.3,282
2025_08_15,485,16.18285,3266.3,80.1,19.4,22.9,418
2025_08_15,485,16.18285,1036.8,1233.4,21.8,17.8,306
2025_08_15,485,16.18285,2748.7,473.8,17.2,16.3,315
2025_08_15,486,16.21622,2597.1,1568.2,20.5,16.9,381
2025_08_15,486,16.21622,419.9,880.8,29.6,22.4,646
2025_08_15,486,16.21622,617.8,17.7,33.3,24.5,708
2025_08_15,486,16.21622,1036.1,1233.8,22.1,18.1,325
2025_08_15,486,16.21622,3266.5,80.6,19.2,22.6,400
2025_08_15,486,16.21622,2407.0,2153.0,21.0,13.9,260
2025_08_15,487,16.24958,617.1,18.3,33.6,25.2,805
2025_08_15,487,16.24958,2597.9,1567.9,20.7,17.0,368
2025_08_15,487,16.24958,419.3,880.9,29.7,22.6,631
2025_08_15,487,16.24958,3266.5,80.8,19.3,23.4,398
2025_08_15,487,16.24958,1035.9,1234.9,22.1,18.8,352
2025_08_15,487,16.24958,2407.4,2153.1,21.8,13.8,255
2025_08_15,487,16.24958,3384.6,2061.1,33.8,30.7,824
2025_08_15,488,16.28295,615.4,18.8,32.4,25.2,685
2025_08_15,488,16.28295,2598.2,1567.5,22.2,17.2,369
2025_08_15,488,16.28295,418.7,880.2,29.1,21.9,609
2025_08_15,488,16.28295,1035.3,1235.9,22.3,18.9,339
2025_08_15,488,16.28295,3266.4,81.0,19.2,23.3,386
2025_08_15,488,16.28295,2408.6,2153.4,20.9,13.3,236
2025_08_15,488,16.28295,3380.3,2060.2,28.9,30.5,775
2025_08_15,489,16.31632,2598.5,1567.7,21.3,16.8,355
2025_08_15,489,16.31632,613.9,18.6,32.1,24.1,631
2025_08_15,489,16.31632,418.1,879.7,28.9,21.7,583
2025_08_15,489,16.31632,1034.3,1235.3,22.3,18.9,345
2025_08_15,489,16.31632,3266.1,81.8,20.0,23.7,439
2025_08_15,489,16.31632,2408.7,2153.4,21.1,13.2,238
2025_08_15,490,16.34968,2598.9,1568.1,20.8,16.4,351
2025_08_15,490,16.34968,613.5,18.1,31.3,23.2,638
2025_08_15,490,16.34968,417.4,879.2,28.9,20.9,571
2025_08_15,490,16.34968,3265.9,81.7,20.7,24.0,434
2025_08_15,490,16.34968,1034.1,1234.5,20.9,16.6,315
2025_08_15,490,16.34968,2408.5,2153.7,20.6,12.7,230
2025_08_15,490,16.34968,3379.8,2059.4,28.5,29.6,713
2025_08_15,491,16.38305,2598.8,1568.0,21.4,16.5,348
2025_08_15,491,16.38305,416.8,879.4,30.8,22.2,638
2025_08_15,491,16.38305,613.7,16.9,29.1,21.6,561
2025_08_15,491,16.38305,3265.7,81.6,21.0,23.2,425
2025_08_15,491,16.38305,1034.1,1234.0,21.4,16.4,325
2025_08_15,491,16.38305,2408.7,2153.9,20.1,12.1,212
2025_08_15,491,16.38305,3380.3,2060.1,28.6,28.6,709
2025_08_15,491,16.38305,2751.1,474.9,18.7,17.0,435
2025_08_15,492,16.41642,2598.8,1567.9,20.9,16.6,340
2025_08_15,492,16.41642,416.9,880.1,31.2,22.4,643
2025_08_15,492,16.41642,614.0,15.8,27.8,19.9,436
2025_08_15,492,16.41642,1034.9,1234.8,20.0,16.4,288
2025_08_15,492,16.41642,3265.7,81.9,20.9,23.5,409
2025_08_15,492,16.41642,3380.5,2060.6,26.7,27.2,649
2025_08_15,492,16.41642,2752.1,474.4,18.8,17.5,435
2025_08_15,492,16.41642,2408.7,2153.9,19.8,12.1,209
2025_08_15,493,16.44978,2598.6,1568.0,20.8,16.8,346
2025_08_15,493,16.44978,416.3,880.6,31.9,22.4,658
2025_08_15,493,16.44978,613.8,16.5,28.4,20.8,441
2025_08_15,493,16.44978,1035.0,1234.4,19.4,16.9,290
2025_08_15,493,16.44978,3265.6,81.8,20.9,23.5,440
2025_08_15,493,16.44978,2752.1,475.0,18.8,17.6,368
2025_08_15,493,16.44978,3381.3,2061.3,27.3,27.5,640
2025_08_15,493,16.44978,2409.3,2153.9,20.3,12.1,207
2025_08_15,494,16.48315,2598.4,1568.2,21.2,16.9,366
2025_08_15,494,16.48315,415.9,881.1,32.9,22.9,666
2025_08_15,494,16.48315,613.4,16.9,28.0,20.7,374
2025_08_15,494,16.48315,2751.2,474.5,19.1,19.8,404
2025_08_15,494,16.48315,1035.5,1235.1,19.5,17.7,286
2025_08_15,494,16.48315,3265.7,82.2,20.7,23.6,439
2025_08_15,494,16.48315,2410.2,2154.0,20.6,12.1,209
2025_08_15,495,16.51652,2599.0,1568.2,20.3,16.8,348
2025_08_15,495,16.51652,415.2,881.3,32.9,22.8,659
2025_08_15,495,16.51652,612.9,17.4,27.7,20.8,407
2025_08_15,495,16.51652,1036.7,1233.4,20.7,19.6,351
2025_08_15,495,16.51652,3265.6,82.7,20.9,24.2,444
2025_08_15,495,16.51652,2789.9,229.1,23.3,20.8,479
2025_08_15,495,16.51652,2751.1,473.6,18.7,17.1,287
2025_08_15,495,16.51652,2410.7,2154.0,20.9,12.1,200
2025_08_15,496,16.54988,2599.6,1568.3,21.1,16.9,361
2025_08_15,496,16.54988,414.6,881.3,31.8,22.7,638
2025_08_15,496,16.54988,612.3,17.8,27.3,20.7,403
2025_08_15,496,16.54988,1037.1,1232.9,22.6,20.5,395
2025_08_15,496,16.54988,3265.8,83.1,20.4,24.2,440
2025_08_15,496,16.54988,3383.0,2065.8,26.4,27.0,596
2025_08_15,497,16.58325,2600.2,1568.4,20.5,16.5,348
2025_08_15,497,16.58325,611.2,18.1,27.3,20.8,414
2025_08_15,497,16.58325,414.1,881.4,31.7,22.4,621
2025_08_15,497,16.58325,1037.0,1232.6,23.3,20.7,427
2025_08_15,497,16.58325,3265.9,83.5,20.3,24.7,433
2025_08_15,497,16.58325,2411.1,2153.9,21.3,12.2,214
2025_08_15,498,16.61662,610.7,18.3,27.8,20.9,424
2025_08_15,498,16.61662,2600.7,1568.6,22.6,17.5,360
2025_08_15,498,16.61662,413.1,881.3,31.0,21.9,615
2025_08_15,498,16.61662,1036.9,1233.1,24.5,21.0,453
2025_08_15,498,16.61662,3266.2,84.0,20.2,24.3,433
2025_08_15,498,16.61662,2752.2,473.9,17.5,14.8,268
2025_08_15,498,16.61662,2411.7,2153.9,21.2,12.2,192
2025_08_15,499,16.64998,610.3,18.2,28.1,21.7,469
2025_08_15,499,16.64998,412.6,881.0,29.7,21.5,579
2025_08_15,499,16.64998,2601.3,1568.6,22.1,17.4,361
2025_08_15,499,16.64998,3266.3,84.4,20.2,24.6,443
2025_08_15,499,16.64998,1037.5,1232.7,24.6,21.1,442
2025_08_15,499,16.64998,2752.9,474.2,16.9,14.9,251
2025_08_15,499,16.64998,3386.3,2067.8,27.0,27.7,578
2025_08_15,500,16.68335,609.9,18.4,29.1,21.9,471
2025_08_15,500,16.68335,2602.1,1568.5,20.4,16.8,338
2025_08_15,500,16.68335,411.7,881.3,29.3,21.1,589
2025_08_15,500,16.68335,1037.3,1231.8,23.3,19.2,376
2025_08_15,500,16.68335,2752.0,474.4,17.8,16.0,269
2025_08_15,500,16.68335,3266.3,85.1,20.0,24.5,398
2025_08_15,500,16.68335,3385.1,2068.3,25.2,25.9,531
2025_08_15,500,16.68335,2412.2,2153.9,21.7,12.1,184
2025_08_15,501,16.71672,411.4,881.0,28.1,20.4,559
2025_08_15,501,16.71672,2603.0,1568.3,20.3,16.8,360
2025_08_15,501,16.71672,609.5,18.6,29.9,22.2,497
2025_08_15,501,16.71672,3266.6,85.2,19.3,23.9,401
2025_08_15,501,16.71672,1038.9,1232.3,21.1,18.5,330
2025_08_15,501,16.71672,2751.8,474.4,16.2,14.5,239
2025_08_15,501,16.71672,2412.6,2154.0,20.9,12.0,192
2025_08_15,502,16.75008,2603.4,1568.1,20.7,17.0,384
2025_08_15,502,16.75008,609.1,18.2,30.4,22.8,526
2025_08_15,502,16.75008,410.9,881.3,27.8,20.3,539
2025_08_15,502,16.75008,3266.5,84.8,19.6,23.8,419
2025_08_15,502,16.75008,2752.1,474.3,15.9,15.3,241
2025_08_15,502,16.75008,3385.1,2069.4,23.8,25.5,536
2025_08_15,502,16.75008,1039.5,1233.5,19.5,17.0,242
2025_08_15,503,16.78345,410.8,881.6,27.2,19.6,527
2025_08_15,503,16.78345,608.8,17.9,30.7,23.4,592
2025_08_15,503,16.78345,2603.6,1568.6,21.5,17.0,400
2025_08_15,503,16.78345,3266.6,84.7,19.4,23.9,412
2025_08_15,503,16.78345,2752.7,474.5,16.5,15.7,240
2025_08_15,503,16.78345,3386.0,2070.7,24.4,27.7,541
2025_08_15,503,16.78345,2248.2,2095.4,14.8,11.8,262
2025_08_15,503,16.78345,1040.4,1234.3,18.9,16.2,247
2025_08_15,503,16.78345,2413.3,2154.0,20.2,12.0,182
2025_08_15,504,16.81682,607.9,17.6,31.9,23.9,704
2025_08_15,504,16.81682,2603.8,1568.4,21.5,16.7,391
2025_08_15,504,16.81682,410.4,881.9,27.9,19.6,547
2025_08_15,504,16.81682,3266.4,84.7,19.3,23.3,413
2025_08_15,504,16.81682,3387.7,2070.4,27.9,32.4,713
2025_08_15,504,16.81682,1040.5,1234.6,18.8,16.0,251
2025_08_15,504,16.81682,2752.8,475.2,15.7,14.7,278
2025_08_15,505,16.85018,410.2,882.2,27.1,19.7,540
2025_08_15,505,16.85018,607.5,17.3,31.5,23.8,703
2025_08_15,505,16.85018,2603.2,1568.6,22.9,17.0,398
2025_08_15,505,16.85018,3266.5,84.8,19.1,22.8,404
2025_08_15,505,16.85018,1041.8,1234.9,20.8,17.1,312
2025_08_15,505,16.85018,2752.8,474.9,15.9,16.4,419
2025_08_15,505,16.85018,2318.3,741.9,26.4,26.2,553
2025_08_15,505,16.85018,3387.4,2069.5,29.8,35.2,845
2025_08_15,505,16.85018,2414.1,2154.0,19.9,12.1,182
2025_08_15,506,16.88355,606.3,17.2,30.8,23.4,632
2025_08_15,506,16.88355,409.9,882.4,27.8,20.5,574
2025_08_15,506,16.88355,2603.5,1568.7,23.6,17.8,399
2025_08_15,506,16.88355,3266.3,85.2,19.4,23.2,415
2025_08_15,506,16.88355,2753.0,474.7,16.4,17.3,297
2025_08_15,506,16.88355,1041.4,1235.4,20.3,16.9,286
2025_08_15,506,16.88355,3389.3,2070.0,33.5,36.9,947
2025_08_15,507,16.91692,606.2,16.9,30.5,22.7,601
2025_08_15,507,16.91692,2603.6,1568.2,22.8,16.7,373
2025_08_15,507,16.91692,410.1,882.7,28.7,20.9,600
2025_08_15,507,16.91692,3266.5,85.3,19.1,23.2,419
2025_08_15,507,16.91692,2754.8,474.2,18.2,18.2,326
2025_08_15,507,16.91692,1042.3,1236.7,20.4,16.5,256
2025_08_15,507,16.91692,3391.8,2070.0,36.3,37.8,1059
2025_08_15,508,16.95028,605.6,17.1,30.0,21.9,508
2025_08_15,508,16.95028,2604.3,1567.8,20.9,15.9,345
2025_08_15,508,16.95028,409.3,882.4,30.3,22.0,632
2025_08_15,508,16.95028,3266.3,85.6,19.4,23.0,414
2025_08_15,508,16.95028,2755.3,473.9,18.2,16.7,322
2025_08_15,508,16.95028,1041.2,1236.8,19.6,16.5,268
2025_08_15,509,16.98365,2604.5,1567.4,21.5,16.4,345
2025_08_15,509,16.98365,605.3,17.2,29.5,21.1,466
2025_08_15,509,16.98365,409.1,882.5,31.1,22.8,662
2025_08_15,509,16.98365,3266.3,86.3,19.5,23.3,436
2025_08_15,509,16.98365,1040.2,1238.0,19.0,16.3,269
2025_08_15,509,16.98365,2756.8,474.3,19.4,17.8,322
2025_08_15,509,16.98365,3390.2,2070.8,32.6,36.4,879
2025_08_15,510,17.01702,2605.2,1567.5,21.1,16.4,335
2025_08_15,510,17.01702,604.4,17.3,29.7,21.0,422
2025_08_15,510,17.01702,408.2,882.4,32.9,23.7,709
2025_08_15,510,17.01702,1039.9,1239.0,18.1,15.4,243
2025_08_15,510,17.01702,3266.1,86.3,19.9,23.4,417
2025_08_15,510,17.01702,2757.8,474.8,19.3,18.4,313
2025_08_15,510,17.01702,3387.8,2067.3,28.1,29.8,654
2025_08_15,511,17.05038,2605.6,1567.8,20.6,16.8,354
2025_08_15,511,17.05038,604.0,17.1,28.7,20.5,423
2025_08_15,511,17.05038,407.4,882.4,33.1,24.3,740
2025_08_15,511,17.05038,3266.4,86.4,19.4,25.0,431
2025_08_15,511,17.05038,1039.1,1239.5,19.3,16.2,251
2025_08_15,511,17.05038,3387.8,2066.2,29.3,26.4,592
2025_08_15,511,17.05038,2759.5,474.5,17.8,17.1,301
2025_08_15,512,17.08375,2606.5,1568.0,21.4,17.0,356
2025_08_15,512,17.08375,603.6,17.3,29.3,20.7,406
2025_08_15,512,17.08375,406.4,882.1,33.6,24.0,727
2025_08_15,512,17.08375,3266.2,87.0,19.9,25.9,444
2025_08_15,512,17.08375,1038.1,1240.2,20.9,17.9,287
2025_08_15,512,17.08375,3387.2,2065.8,29.4,25.8,595
2025_08_15,512,17.08375,2318.4,738.0,24.3,21.0,441
2025_08_15,513,17.11712,2606.1,1568.3,21.1,16.6,349
2025_08_15,513,17.11712,603.1,17.3,28.8,20.7,386
2025_08_15,513,17.11712,405.1,882.1,32.7,24.0,724
2025_08_15,513,17.11712,3266.3,87.7,20.9,27.2,453
2025_08_15,513,17.11712,1037.5,1240.6,22.2,18.9,313
2025_08_15,513,17.11712,2318.2,738.6,24.9,21.8,472
2025_08_15,513,17.11712,3386.8,2065.9,28.3,25.1,597
2025_08_15,514,17.15048,2606.2,1568.4,21.4,16.8,348
2025_08_15,514,17.15048,601.9,17.4,28.9,21.1,405
2025_08_15,514,17.15048,404.2,882.0,32.5,23.7,728
2025_08_15,514,17.15048,3266.4,87.9,22.2,27.0,467
2025_08_15,514,17.15048,2317.0,739.1,26.6,21.9,525
2025_08_15,514,17.15048,3386.5,2066.4,28.0,25.6,584
2025_08_15,514,17.15048,1037.4,1240.1,24.4,20.3,378
2025_08_15,515,17.18385,2606.4,1568.5,21.1,16.7,359
2025_08_15,515,17.18385,601.3,16.9,29.3,21.4,415
2025_08_15,515,17.18385,403.8,882.0,30.8,23.6,686
2025_08_15,515,17.18385,3266.5,87.9,20.5,26.3,454
2025_08_15,515,17.18385,3386.1,2067.2,26.7,25.6,584
2025_08_15,515,17.18385,1039.4,1239.8,26.1,21.8,431
2025_08_15,515,17.18385,2316.6,738.0,28.7,22.9,542
2025_08_15,516,17.21722,2606.7,1568.6,20.6,16.7,367
2025_08_15,516,17.21722,403.5,881.0,29.0,22.4,605
2025_08_15,516,17.21722,600.8,17.1,30.3,22.0,454
2025_08_15,516,17.21722,3266.8,88.5,22.2,27.3,483
2025_08_15,516,17.21722,1040.2,1238.8,25.5,22.8,436
2025_08_15,516,17.21722,2316.0,739.5,28.8,22.2,583
2025_08_15,516,17.21722,3386.4,2067.5,26.9,26.5,585
2025_08_15,517,17.25058,2607.0,1568.5,20.4,16.9,368
2025_08_15,517,17.25058,402.8,880.7,27.8,21.7,562
2025_08_15,517,17.25058,599.7,16.6,31.1,23.1,534
2025_08_15,517,17.25058,3266.9,88.7,21.7,27.8,477
2025_08_15,517,17.25058,1039.5,1237.9,26.1,23.7,522
2025_08_15,517,17.25058,3387.4,2068.5,27.9,27.6,595
2025_08_15,517,17.25058,2315.1,739.9,26.2,20.9,478
2025_08_15,518,17.28395,2607.7,1568.4,19.6,16.4,359
2025_08_15,518,17.28395,598.7,16.1,32.7,23.8,731
2025_08_15,518,17.28395,402.7,880.6,27.9,21.1,566
2025_08_15,518,17.28395,3267.3,88.8,20.7,27.0,477
2025_08_15,518,17.28395,1039.3,1237.9,28.0,24.3,547
2025_08_15,518,17.28395,3387.5,2068.7,27.9,28.5,601
2025_08_15,518,17.28395,2313.8,739.3,23.9,20.3,480
2025_08_15,519,17.31732,2607.9,1568.0,20.1,16.7,380
2025_08_15,519,17.31732,598.3,15.6,33.0,24.8,805
2025_08_15,519,17.31732,402.9,880.3,29.5,21.9,616
2025_08_15,519,17.31732,3267.8,88.2,21.3,26.8,457
2025_08_15,519,17.31732,3387.7,2069.2,27.1,28.0,587
2025_08_15,519,17.31732,1039.1,1238.0,28.3,24.1,536
2025_08_15,519,17.31732,2313.6,739.1,22.5,19.9,426
2025_08_15,519,17.31732,2757.2,474.8,14.0,13.3,259
2025_08_15,520,17.35068,2608.4,1567.9,19.6,17.1,368
2025_08_15,520,17.35068,597.5,15.6,32.1,25.0,788
2025_08_15,520,17.35068,402.5,880.1,30.2,22.0,627
2025_08_15,520,17.35068,3387.5,2070.6,26.5,27.8,577
2025_08_15,520,17.35068,3267.7,87.9,20.8,25.6,454
2025_08_15,520,17.35068,2314.2,738.8,22.7,18.3,439
2025_08_15,521,17.38405,2608.2,1567.9,19.8,17.2,381
2025_08_15,521,17.38405,596.8,15.5,31.9,24.8,799
2025_08_15,521,17.38405,401.9,880.4,29.1,21.8,625
2025_08_15,521,17.38405,3387.1,2071.4,25.0,28.0,583
2025_08_15,521,17.38405,3267.6,87.9,19.8,24.9,410
2025_08_15,521,17.38405,1040.6,1234.3,21.0,18.7,333
2025_08_15,521,17.38405,2313.9,739.6,22.6,20.0,458
