jelly_id,frame_idx,x_center,y_center,width,height,marked,nb_pixels,balisee_id
765,334,3490.42,2148.0,20.67,16.43,0,339.57,
771,334,640.92,1750.22,23.96,19.91,1,477.02,Balisée #2
795,334,140.97,1240.62,19.99,19.48,0,389.49,
810,334,1601.12,2132.79,19.6,19.51,0,382.37,
814,334,640.85,1754.17,21.53,19.66,0,423.12,
787,334,1256.38,1645.83,21.32,19.94,1,425.28,Balisée #4
764,335,2302.72,1227.02,24.4,20.02,1,488.53,Balisée #3
770,335,2414.39,1558.41,15.89,17.85,0,283.74,
767,335,279.34,1185.74,15.91,18.64,1,296.59,Balisée #1
765,335,3492.31,2146.75,20.34,16.11,0,327.56,
771,335,644.75,1750.13,23.58,19.79,1,466.6,Balisée #2
795,335,145.16,1239.17,19.94,19.38,0,386.51,
810,335,1603.43,2130.05,19.09,19.36,0,369.53,
814,335,644.81,1754.2,21.44,19.61,0,420.48,
764,336,2301.94,1226.98,24.75,20.29,1,502.11,Balisée #3
770,336,2416.41,1555.8,14.67,16.52,0,242.29,
767,336,281.09,1187.08,15.8,18.34,1,289.8,Balisée #1
765,336,3494.59,2145.65,20.21,15.92,0,321.81,
771,336,648.79,1750.35,23.92,20.28,1,485.05,Balisée #2
795,336,147.56,1238.02,19.44,19.08,0,370.95,
810,336,1605.06,2127.71,19.21,19.63,0,377.02,
814,336,648.82,1754.32,21.22,19.36,0,410.87,
764,337,2301.44,1226.71,25.03,20.58,1,515.27,Balisée #3
770,337,2418.57,1553.03,13.96,15.75,0,219.85,
767,337,283.3,1188.38,15.51,17.86,1,277.0,Balisée #1
765,337,3496.99,2144.61,20.4,16.0,0,326.42,
771,337,651.89,1750.49,23.9,20.6,1,492.31,Balisée #2
795,337,149.94,1236.09,19.37,19.18,0,371.52,
810,337,1608.04,2124.04,20.33,21.46,0,436.28,
814,337,651.92,1754.25,21.31,19.49,0,415.48,
764,338,2301.29,1226.76,25.21,20.84,1,525.38,Balisée #3
770,338,2420.23,1550.16,14.07,15.67,0,220.48,
767,338,285.41,1189.15,15.92,17.96,1,285.82,Balisée #1
765,338,3499.7,2143.46,20.65,16.2,0,334.52,
771,338,655.21,1750.36,23.35,20.37,1,475.72,Balisée #2
795,338,152.46,1234.36,19.14,19.1,0,365.59,
810,338,1610.8,2121.96,19.2,20.76,0,398.5,
814,338,655.3,1754.16,21.46,19.69,0,422.43,
764,339,2300.96,1227.52,25.18,20.89,1,525.88,Balisée #3
770,339,2423.34,1546.58,16.17,18.46,0,298.53,
767,339,288.63,1190.42,16.31,17.79,1,290.16,Balisée #1
765,339,3502.03,2142.26,21.09,16.58,0,349.79,
771,339,658.72,1750.39,23.21,20.48,1,475.31,Balisée #2
795,339,155.41,1232.49,18.63,18.67,0,347.72,
810,339,1613.68,2119.97,17.89,19.72,0,352.84,
814,339,658.74,1754.19,21.35,19.62,0,418.96,
